cus_id,tong_don,tong_tien,tongdon_cod,thuho_tongdon,don_ptc,don_ptc_cod,thu_ho
2667336,3001,97533528.0,2746,1613841305.0,2529.0,2329.0,1364878305.0
2667505,3293,86916237.0,3010,1177863188.0,3206.0,3020.0,1188558188.0
2668948,1325,62878925.0,2,1200000.0,1134.0,0.0,0.0
2669025,2924,40079793.0,398,48867000.0,2840.0,382.0,46576000.0
2669197,3997,143110687.0,3055,1703938888.0,3896.0,3001.0,1642637888.0
2669265,9959,145666086.0,8520,1469418067.0,7803.0,7404.0,1277035067.0
2673518,1569,37665064.0,971,830523900.0,1370.0,867.0,726851900.0
2675833,1444,36394954.0,1314,665208300.0,1190.0,1110.0,569547000.0
2677103,3347,56357000.0,3244,493339001.0,3179.0,3134.0,476874001.0
2678874,1525,26185016.0,1193,408360110.0,1278.0,1064.0,348162110.0
2681253,4442,193508421.0,3735,1537060000.0,3797.0,3240.0,1346435000.0
2683683,1719,33296735.0,1289,348977000.0,1662.0,1270.0,339710000.0
2685620,10575,173634843.0,9249,2421563707.0,8813.0,8434.0,2180915319.0
2686550,996,16275540.0,22,18430000.0,607.0,14.0,11725000.0
2686700,1645,70035865.0,1124,1334788000.0,1447.0,996.0,1203095000.0
2687180,2654,49555404.0,1900,988489740.0,1616.0,1178.0,632184740.0
2688031,4190,78109606.0,3366,1531441601.0,2906.0,2708.0,1215891601.0
2688238,2369,67023175.0,2185,2386026000.0,2172.0,2042.0,2211599000.0
2688481,7192,189450784.0,6773,1643912003.0,6605.0,6309.0,1534216003.0
2689752,1191,61371507.0,1158,400462000.0,1014.0,1008.0,346190000.0
2691162,1972,59723260.0,1396,1544083000.0,1735.0,1248.0,1369167000.0
2691712,1698,50697118.0,0,0.0,1135.0,0.0,0.0
2693451,2019,29384987.0,1772,381066001.0,1528.0,1514.0,324662001.0
2695680,3109,51854746.0,2719,2279531002.0,2655.0,2470.0,2092556002.0
2696582,1172,25334868.0,990,282561000.0,755.0,720.0,207671000.0
2698444,1737,77283160.0,1445,1127261000.0,1452.0,1246.0,974226000.0
2698795,1613,33750325.0,10,17063000.0,1147.0,8.0,15613000.0
2699874,3390,42270555.0,0,0.0,2838.0,0.0,0.0
2700022,956,17971594.0,926,470424218.0,898.0,896.0,452468238.0
2700397,2475,64495173.0,2295,1161902008.0,2342.0,2224.0,1131686008.0
2702344,1095,37941882.0,820,1125020400.0,937.0,706.0,950584500.0
2702959,1577,38797760.0,1292,325670000.0,1386.0,1190.0,296225000.0
2704032,32024,546258045.0,28653,20888956660.0,27449.0,26508.0,19280786665.0
2706108,1323,68305460.0,795,728610000.0,942.0,565.0,480445000.0
2708012,1621,30354898.0,1044,531375000.0,1253.0,828.0,421676000.0
2708108,1215,38012238.0,1083,362529000.0,473.0,429.0,151445000.0
2709346,1080,24659067.0,697,350670750.0,785.0,509.0,255592350.0
2709527,1305,65586489.0,112,95960060.0,1113.0,86.0,79314160.0
2709890,2715,42425334.0,1145,383312000.0,2206.0,941.0,313022000.0
2712583,421,384783512.0,0,0.0,3.0,0.0,0.0
2712774,4763,156622452.0,1398,1487896500.0,4186.0,1251.0,1321475500.0
2713499,1101,21303633.0,1078,358909000.0,400.0,396.0,134405000.0
2714532,1537,30400299.0,0,0.0,825.0,0.0,0.0
2715421,4532,70368136.0,4164,1156559755.0,4041.0,3896.0,1078626755.0
2715545,4793,1811913672.0,646,2508917436.0,4196.0,563.0,2141958387.0
2717112,3110,39239961.0,76,8202000.0,2989.0,74.0,8022000.0
2718018,4713,94230761.0,4352,1264036321.0,4218.0,3988.0,1171773021.0
2720207,2439,55149950.0,2123,1756929000.0,1989.0,1801.0,1472619000.0
2720875,3882,91220905.0,1421,1092644231.0,2917.0,1011.0,795539231.0
2723496,3122,67832123.0,2751,490649300.0,2175.0,2056.0,353896300.0
2724662,106195,1857282014.0,97482,46179283971.0,100705.0,94999.0,44774935971.0
2724757,5163,133717510.0,0,0.0,2314.0,0.0,0.0
2724967,1032,51148696.0,836,1589485401.0,831.0,692.0,1321646401.0
2727375,1284,55709666.0,810,533253000.0,1073.0,672.0,450196000.0
2727479,1626,28499630.0,1428,535618000.0,1259.0,1148.0,428196000.0
2727787,4479,79422834.0,3989,3153673928.0,3867.0,3552.0,2744180928.0
2728698,1047,33120262.0,739,476688508.0,772.0,553.0,379014508.0
2728710,1353,44640236.0,878,1026860000.0,1011.0,663.0,769676000.0
2729375,2180,47306478.0,1877,475947002.0,1850.0,1710.0,432995002.0
2730290,1039,72713901.0,445,748479000.0,853.0,369.0,627328000.0
2730709,2487,49710009.0,2213,514774001.0,1894.0,1820.0,418406001.0
2730985,1990,92271895.0,1185,2242005800.0,1575.0,933.0,1743477800.0
2732299,994,15912811.0,0,0.0,837.0,0.0,0.0
2735052,7292,120789687.0,5997,1032134318.0,4806.0,4753.0,797172320.0
2736960,1089,22167186.0,1086,250456000.0,0.0,0.0,0.0
2737789,4688,61913897.0,0,0.0,2197.0,0.0,0.0
2738023,1198,35894849.0,883,482964101.0,639.0,494.0,283402100.0
2738630,2708,148813154.0,0,0.0,2546.0,0.0,0.0
2738724,1603,41711460.0,1470,1338115000.0,1418.0,1316.0,1202127000.0
2739518,1216,28579508.0,871,443810000.0,781.0,557.0,287570500.0
2739831,1788,125375793.0,1589,786666000.0,1205.0,1193.0,606429100.0
2740756,5633,98886604.0,5324,1186164000.0,4998.0,4964.0,1107173001.0
2740762,2138,29142294.0,20,6295000.0,1422.0,15.0,4907000.0
2741260,3154,179980435.0,2388,2844147714.0,2481.0,1946.0,2302057209.0
2741761,990,26590348.0,0,0.0,662.0,0.0,0.0
2742565,2201,55416178.0,1424,562786000.0,1961.0,1290.0,451213000.0
2743512,2581,57362194.0,1557,743304000.0,1955.0,1166.0,554385000.0
2744341,6230,421823712.0,0,0.0,5255.0,0.0,0.0
2744791,1793,40716228.0,1591,1424485991.0,1344.0,1205.0,1069197993.0
2744807,1216,62770020.0,0,0.0,985.0,0.0,0.0
2745060,931,20727897.0,454,122409000.0,619.0,305.0,79526000.0
2745644,908,27993569.0,427,459730000.0,388.0,186.0,207640000.0
2746475,2073,35858135.0,1566,869705001.0,1530.0,1309.0,701525001.0
2748389,7616,162846397.0,6256,2269313150.0,5382.0,4501.0,1590238150.0
2750097,994,33961533.0,599,176269999.0,580.0,360.0,100124999.0
2750834,3674,145696708.0,746,1178660943.0,2699.0,537.0,850167997.0
2750914,1098,451938481.0,930,1869332735.0,975.0,846.0,1722878920.0
2751455,6147,89969877.0,5538,1022314011.0,4939.0,4742.0,876016011.0
2751675,5163,102612066.0,4641,1638582001.0,4405.0,4219.0,1443319001.0
2753947,59394,927668184.0,49778,10141383236.0,41883.0,40982.0,8069436549.0
2755376,1051,94554602.0,943,362040000.0,747.0,727.0,271422000.0
2758736,1077,22619547.0,817,268976000.0,650.0,505.0,166222000.0
2759373,5660,102341886.0,5219,1134740007.0,4760.0,4675.0,1019475007.0
2759834,29935,406828738.0,27534,3754807609.0,25926.0,25404.0,3471465610.0
2759836,2769,55575300.0,2151,2295378500.0,2321.0,1858.0,1993474000.0
2759840,2002,37831020.0,1785,771179008.0,1892.0,1734.0,749590008.0
2762893,1836,34050279.0,1454,588829501.0,1434.0,1194.0,473874001.0
2763247,1956,40112195.0,1541,1049175001.0,1811.0,1484.0,1012398001.0
2763862,4765,77882705.0,0,0.0,3710.0,0.0,0.0
2767978,1404,71201031.0,1197,358853000.0,484.0,418.0,125312000.0
2769059,1124,83285805.0,0,0.0,970.0,0.0,0.0
2769170,981,21339364.0,630,620885000.0,606.0,390.0,377100000.0
2770186,7328,107786883.0,6826,705159603.0,6065.0,6028.0,622590603.0
2770715,4634,85887457.0,4230,1147032002.0,4184.0,4077.0,1102813003.0
2774867,85,123580893.0,79,17057000.0,33.0,32.0,5662000.0
2775907,25793,581661956.0,14138,9538962017.0,24487.0,13539.0,9090755117.0
2777281,1482,29400056.0,1042,944326000.0,1312.0,936.0,852082500.0
2778180,1672,28016986.0,1282,476471001.0,1330.0,1099.0,406180001.0
2780421,1997,25935033.0,1,17000.0,1731.0,1.0,17000.0
2781668,3099,51237004.0,2488,742375001.0,2408.0,2123.0,628535001.0
2782625,1414,24223682.0,747,356897100.0,1033.0,572.0,271492100.0
2782998,1468,94547958.0,1288,463163000.0,887.0,805.0,278697000.0
2784145,1204,20126500.0,1032,254440000.0,974.0,877.0,208423000.0
2784635,1020,67122691.0,470,753928000.0,840.0,407.0,629568000.0
2785226,2369,54015726.0,2081,587337002.0,1700.0,1616.0,427168002.0
2786015,4111,75865554.0,3140,1750198803.0,3421.0,2708.0,1512721803.0
2786112,1682,58177013.0,1054,770124000.0,1311.0,854.0,603507000.0
2787357,1272,185201342.0,1180,675956200.0,1083.0,1017.0,564768200.0
2787482,4975,117122734.0,1815,503677942.0,4654.0,1699.0,468180944.0
2788891,4466,112232107.0,0,0.0,4184.0,0.0,0.0
2788904,1995,38795880.0,1706,460367000.0,1292.0,1214.0,323208000.0
2788990,1,402138000.0,0,0.0,0.0,0.0,0.0
2790569,1647,34216387.0,1305,1176879998.0,1431.0,1159.0,1040071998.0
2792325,5077,124673861.0,4674,1086819032.0,3642.0,3496.0,815866024.0
2794508,3405,122313255.0,2912,863585400.0,2913.0,2529.0,744840690.0
2795858,1335,86308288.0,1262,2092172000.0,1020.0,993.0,1671672000.0
2795990,2422,24518162.0,25,12177000.0,2286.0,24.0,11277000.0
2797772,2750,85034251.0,2451,611299000.0,2217.0,2052.0,512403000.0
2798509,2211,71079814.0,1755,2224900009.0,2092.0,1698.0,2135993009.0
2798814,2079,41878744.0,1518,1225035999.0,1705.0,1304.0,1044344999.0
2800201,1023,54259420.0,845,286934000.0,886.0,736.0,253407000.0
2801232,1153,31641709.0,925,2991882032.0,975.0,790.0,2530466732.0
2801304,1942,44990638.0,952,510040000.0,1577.0,753.0,390143000.0
2801838,271,185387731.0,38,5769269.0,131.0,30.0,4298262.0
2803912,1741,39476545.0,1422,929109000.0,1517.0,1244.0,816789000.0
2805772,1416,18437510.0,1,348000.0,1237.0,1.0,348000.0
2806346,938,14154579.0,875,546370999.0,808.0,766.0,472798999.0
2806656,1197,23599388.0,3,1364000.0,942.0,4.0,1862000.0
2807839,1288,126136058.0,0,0.0,1014.0,0.0,0.0
2809905,7926,130314171.0,6846,831255000.0,5449.0,5429.0,658445000.0
2809908,1613,339775253.0,1377,2477895600.0,1111.0,1096.0,1968610600.0
2810203,1953,45637546.0,1318,297811000.0,763.0,535.0,124851000.0
2810407,1428,23895579.0,428,119360000.0,1289.0,377.0,99053000.0
2810532,2359,31682085.0,734,332523501.0,1941.0,619.0,278380501.0
2810578,3318,174263636.0,2119,1087467008.0,3250.0,2075.0,1062537008.0
2812863,7009,130590901.0,5464,3242636102.0,5826.0,4809.0,2850250102.0
2813218,1253,40638048.0,42,75131999.0,754.0,29.0,44191999.0
2815237,1974,80323683.0,60,95753950.0,1778.0,53.0,79798950.0
2822227,3085,60009826.0,2707,580215101.0,2643.0,2443.0,509092101.0
2823176,43,108967183.0,5,23890000.0,15.0,1.0,2800000.0
2824196,1530,120228385.0,0,0.0,1296.0,0.0,0.0
2826009,2912,35459138.0,0,0.0,1809.0,0.0,0.0
2826355,1150,21124579.0,985,247166000.0,839.0,734.0,185096000.0
2826645,1702,58598665.0,0,0.0,965.0,0.0,0.0
2826810,2455,79769510.0,2397,686315000.0,2111.0,2101.0,604084000.0
2827829,1171,20749271.0,341,167289000.0,992.0,279.0,137955000.0
2828278,1350,23249033.0,70,41759000.0,904.0,39.0,23852000.0
2828639,33771,480506721.0,29622,6382114342.0,27606.0,26358.0,5680693837.0
2830452,2488,128373287.0,0,0.0,3.0,0.0,0.0
2830815,1306,28126166.0,317,382755000.0,979.0,245.0,291865000.0
2832111,3589,124599770.0,2979,1186552000.0,2595.0,2321.0,926813000.0
2834266,907,15470705.0,545,372581000.0,840.0,514.0,354529000.0
2834600,2112,73111074.0,1641,2306557497.0,1892.0,1510.0,2142255497.0
2835267,2895,38436821.0,2567,271140000.0,2238.0,2233.0,235320000.0
2835840,3997,199021198.0,0,0.0,3727.0,0.0,0.0
2837389,3334,97339668.0,2962,445030000.0,2360.0,2106.0,307163000.0
2839301,3123,55676159.0,2117,1020236001.0,2456.0,1758.0,815758001.0
2840314,2357,46952454.0,1860,393740002.0,2055.0,1690.0,353455002.0
2840822,19632,331305150.0,17298,3700022318.0,16962.0,15931.0,3407809124.0
2841338,4726,79043589.0,4240,1509396006.0,4080.0,3808.0,1339774007.0
2843264,18378,516569989.0,16199,4898429427.0,16375.0,15152.0,4577833427.0
2844333,1435,30025728.0,563,397052750.0,1234.0,489.0,341459350.0
2845679,2309,52931648.0,0,0.0,2018.0,0.0,0.0
2846319,1837,35691717.0,1576,277086103.0,1278.0,1255.0,193529105.0
2846964,1274,67908605.0,303,381899900.0,1053.0,220.0,304767940.0
2847484,5948,304075444.0,5347,2689546004.0,4629.0,4549.0,2298148004.0
2847828,1475,21560379.0,41,75963000.0,1454.0,37.0,71123000.0
2848753,1099,31009880.0,122,52883000.0,939.0,114.0,45989000.0
2850177,6077,276976365.0,0,0.0,4273.0,0.0,0.0
2852308,1636,26108708.0,0,0.0,1289.0,0.0,0.0
2852794,1357,32850079.0,1186,366878227.0,1026.0,937.0,296216727.0
2853676,2625,55972443.0,2491,1041216000.0,2377.0,2304.0,937002000.0
2858227,1335,36001686.0,0,0.0,1067.0,0.0,0.0
2858531,1689,32886064.0,1444,194906001.0,1092.0,1027.0,133281001.0
2859604,3532,126858378.0,1,2300000.0,3162.0,1.0,2300000.0
2860942,1102,67431928.0,0,0.0,913.0,0.0,0.0
2861788,1028,62988477.0,0,0.0,856.0,0.0,0.0
2861998,3162,52516963.0,3024,736667499.0,1480.0,1427.0,344087499.0
2862183,4396,119772763.0,4011,3217615000.0,4302.0,3957.0,3166285000.0
2865287,1327,28565163.0,1018,222460000.0,1111.0,870.0,183352000.0
2866342,4459,119094087.0,3890,3435630800.0,3364.0,3252.0,2881622800.0
2866459,2017,86694307.0,1701,3473117000.0,1570.0,1456.0,2989266001.0
2867096,8065,126269389.0,7027,1452261904.0,6307.0,6133.0,1263882904.0
2868824,1384,47095870.0,0,0.0,1064.0,0.0,0.0
2869225,1163,64054414.0,705,371657977.0,881.0,549.0,283499977.0
2869417,3126,62819412.0,2158,943247502.0,2793.0,1953.0,848906502.0
2869838,2892,103070360.0,2401,755017980.0,2419.0,2057.0,629837980.0
2870477,1174,42081240.0,0,0.0,822.0,0.0,0.0
2871420,2008,41393775.0,1790,319482001.0,1302.0,1208.0,221862001.0
2872680,8647,310469721.0,7744,4112253503.0,7683.0,7067.0,3740646503.0
2873548,5248,95531260.0,4319,1505007714.0,4591.0,4005.0,1386272814.0
2877051,2860,55238893.0,1449,202753000.0,2607.0,1332.0,181419000.0
2879163,1761,169647731.0,0,0.0,1654.0,0.0,0.0
2880324,2907,139922401.0,0,0.0,2532.0,0.0,0.0
2880703,2188,284587539.0,2075,1616265000.0,1623.0,1570.0,1253129000.0
2882179,5146,98374318.0,4878,595353000.0,4473.0,4449.0,547460000.0
2884005,2045,73035590.0,1848,2441758099.0,1554.0,1496.0,2006134499.0
2885537,2495,48403557.0,0,0.0,2275.0,0.0,0.0
2886366,1940,55536127.0,1870,2746715000.0,1568.0,1524.0,2228806000.0
2886420,2029,48199497.0,835,1284488991.0,1586.0,682.0,1019329993.0
2886794,912,25291199.0,859,959694200.0,659.0,655.0,754708200.0
2886815,2271,50204914.0,1951,603728000.0,1512.0,1307.0,403249000.0
2887126,6465,70993201.0,0,0.0,4069.0,0.0,0.0
2887855,1376,54506080.0,1176,1444430001.0,1041.0,1014.0,1248888001.0
2891228,1677,29696757.0,1436,300457000.0,1163.0,1128.0,232957000.0
2891547,2448,99050671.0,1382,364124024.0,2221.0,1276.0,335970024.0
2891820,3409,80494262.0,3056,1302124001.0,2722.0,2571.0,1118490001.0
2892227,378,151460688.0,262,1520915000.0,357.0,256.0,1350495000.0
2892281,972,34099417.0,697,2824728000.0,815.0,593.0,2423218000.0
2894500,1346,19116806.0,75,26059000.0,1166.0,68.0,23810000.0
2896241,1440,139661979.0,1286,2019344000.0,1035.0,955.0,1530056000.0
2898721,26748,372542328.0,9898,549534060.0,26092.0,9692.0,527136900.0
2899175,2390,67268321.0,286,151779000.0,1719.0,200.0,102209000.0
2899764,2560,44193646.0,686,260140000.0,1802.0,495.0,177130000.0
2900008,2559,54193881.0,134,211365000.0,2442.0,127.0,207108000.0
2900066,3352,76823607.0,3239,4932961000.0,2901.0,2825.0,4305116000.0
2901245,1033,49140588.0,633,1082902008.0,648.0,388.0,659822000.0
2903256,1660,32241360.0,1523,344039000.0,1352.0,1288.0,291944000.0
2903482,1688,26891144.0,10,6110000.0,1011.0,7.0,2935000.0
2903827,3701,99486204.0,3365,2259778000.0,3299.0,3140.0,2115733000.0
2904342,1605,71113913.0,1479,613684008.0,1453.0,1366.0,548730008.0
2905086,1415,39920265.0,0,0.0,1167.0,0.0,0.0
2905200,993,40555743.0,836,411185000.0,612.0,544.0,259859000.0
2905334,1103,31262107.0,728,912023400.0,743.0,510.0,653615900.0
2905435,1467,23583079.0,3,335000.0,1372.0,3.0,335000.0
2906104,1718,36062201.0,4,103150000.0,1392.0,3.0,87900000.0
2906227,20932,330572800.0,18923,4506678411.0,17247.0,17087.0,4072278415.0
2906764,1081,19680358.0,81,20550000.0,481.0,32.0,10150000.0
2909572,1342,33096132.0,1040,786610001.0,1210.0,967.0,719250001.0
2910349,918,14959093.0,20,6285000.0,102.0,2.0,295000.0
2911292,2231,49947717.0,541,303845000.0,1815.0,447.0,252076000.0
2914128,1573,28270473.0,1356,309850000.0,1272.0,1198.0,274070000.0
2914440,2249,56527676.0,1629,2624516000.0,1795.0,1376.0,2193037000.0
2915286,1094,76186882.0,0,0.0,778.0,0.0,0.0
2921549,2919,59664080.0,2207,979553480.0,2714.0,2081.0,921010480.0
2922917,409,104212011.0,363,740874000.0,227.0,210.0,437398000.0
2923552,3633,73935573.0,3005,1153448000.0,3488.0,2896.0,1108712000.0
2923887,1071,42467192.0,853,472531000.0,1115.0,918.0,512235000.0
2924292,1985,195561499.0,175,572208550.0,1746.0,155.0,550943550.0
2926212,1669,21968412.0,0,0.0,419.0,0.0,0.0
2926631,987,99001392.0,957,3166304000.0,779.0,761.0,2483441000.0
2927562,938,38283224.0,876,320344008.0,656.0,628.0,223889008.0
2927599,1276,37924476.0,490,674939000.0,1084.0,416.0,549096000.0
2929528,2036,33651163.0,1674,418527000.0,1637.0,1401.0,348702000.0
2930106,941,21743027.0,514,252250000.0,702.0,381.0,189890000.0
2933524,2341,58926585.0,2024,1821203000.0,1837.0,1729.0,1524618000.0
2935877,8707,131808001.0,7983,979376012.0,7228.0,7182.0,882476012.0
2936290,6722,63384150.0,5135,1244693308.0,4021.0,3772.0,883341309.0
2936606,940,18097667.0,719,1180546001.0,637.0,563.0,920976001.0
2937097,1954,105510090.0,1587,2220934000.0,1427.0,1281.0,1923826000.0
2938841,990,18094547.0,904,167980000.0,657.0,641.0,118473000.0
2939713,1842,27644269.0,1577,445745600.0,1336.0,1220.0,336434600.0
2939829,1074,29813808.0,706,600551498.0,824.0,548.0,452534498.0
2940539,925,26402346.0,242,108133000.0,691.0,183.0,80048000.0
2940705,9049,166094859.0,6348,3921670606.0,6714.0,5358.0,3059460107.0
2942021,1099,34779395.0,665,466331000.0,829.0,527.0,385940000.0
2942841,1311,22495441.0,67,41074000.0,1063.0,56.0,33470000.0
2943681,2074,43854813.0,1758,1027656000.0,1708.0,1539.0,877806000.0
2945512,420,11276112755.0,0,0.0,246.0,0.0,0.0
2946712,1012,199609365.0,0,0.0,877.0,0.0,0.0
2946793,14987,274952824.0,11570,7937036009.0,13008.0,10545.0,7080016009.0
2948536,2375,86788205.0,1877,3039598001.0,2098.0,1680.0,2750673001.0
2948756,1047,20671091.0,0,0.0,0.0,0.0,0.0
2952478,2025,50871642.0,1317,417232500.0,1500.0,1009.0,314679500.0
2953369,946,24806345.0,0,0.0,711.0,0.0,0.0
2955618,1230,43652217.0,972,855103000.0,802.0,643.0,581518000.0
2956296,31,135253085.0,0,0.0,3.0,0.0,0.0
2956405,1408,30830356.0,1266,477455000.0,703.0,640.0,246530000.0
2958924,4479,76054025.0,889,254876000.0,4076.0,781.0,222383000.0
2961264,5654,84486900.0,4415,1800268002.0,3741.0,3709.0,1514080009.0
2961288,3723,76693166.0,3536,1088744001.0,3479.0,3343.0,1025732001.0
2962440,1452,49400436.0,1153,978291000.0,1317.0,1057.0,906594000.0
2965760,58779,3369625504.0,54079,84686448933.0,54524.0,50818.0,79234127955.0
2966292,1549,55659942.0,0,0.0,1184.0,0.0,0.0
2966531,1114,28381462.0,912,189633000.0,847.0,740.0,155054000.0
2967092,1002,53514653.0,959,367894000.0,861.0,841.0,321696000.0
2967224,6343,106161812.0,4838,1941949025.0,4933.0,4195.0,1651975026.0
2970615,899,110938812.0,847,1814276555.0,688.0,667.0,1462541000.0
2972663,1166,23490634.0,1006,242168000.0,565.0,493.0,125398000.0
2973923,1782,43631648.0,1616,1323265000.0,834.0,783.0,661644000.0
2974123,1576,37643565.0,1371,745944607.0,1231.0,1116.0,607931788.0
2975889,1947,93361158.0,1717,1394219000.0,1105.0,997.0,790938000.0
2975911,16578,528464544.0,12476,2167839512.0,14902.0,11365.0,1976526512.0
2978661,1372,21552438.0,3,794000.0,563.0,0.0,0.0
2980365,10967,109696055.0,1,70000.0,10488.0,1.0,70000.0
2980444,7129,171571242.0,5908,4182883000.0,6167.0,5199.0,3656077000.0
2981143,1319,23272289.0,0,0.0,805.0,0.0,0.0
2983676,7614,183599446.0,5084,7380366013.0,6831.0,4669.0,6774502014.0
2986343,1064,57339579.0,125,132324020.0,950.0,111.0,121882420.0
2986703,1348,66505630.0,1294,624775500.0,1159.0,1129.0,556451500.0
2986789,3505,120071333.0,0,0.0,2844.0,0.0,0.0
2987376,1083,43410905.0,884,276359608.0,876.0,734.0,226084208.0
2990440,8817,299199326.0,8239,27262613000.0,8389.0,7878.0,25974465000.0
2991531,1902,63272857.0,1691,2008961000.0,1512.0,1448.0,1708586000.0
2992500,7026,211284829.0,6288,1070788000.0,5709.0,5591.0,943777001.0
2992534,2904,58651694.0,1029,608454000.0,2576.0,924.0,541998000.0
2995522,5199,138906006.0,3350,2256767498.0,4596.0,3043.0,2037125498.0
2995717,1347,32128494.0,1103,346595500.0,1026.0,847.0,267225500.0
2996659,3439,186388609.0,2626,3141619500.0,2784.0,2245.0,2763068500.0
2997514,4892,80013540.0,3773,867935509.0,4066.0,3370.0,749782510.0
2998696,5121,200385189.0,4495,2970068000.0,4464.0,3974.0,2581296000.0
2999329,1663,45456786.0,0,0.0,1354.0,0.0,0.0
2999900,2,125399151.0,0,0.0,0.0,0.0,0.0
3003679,17810,318624020.0,13977,9556256104.0,14747.0,12540.0,8513391705.0
3003755,126,456567389.0,3,727000.0,66.0,3.0,727000.0
3004654,1264,39320829.0,535,253300000.0,1072.0,464.0,220120000.0
3006284,2965,68969888.0,1771,560161500.0,1557.0,949.0,306085500.0
3007605,4877,99027187.0,4413,1321458001.0,4319.0,4107.0,1201208001.0
3012334,1084,20443451.0,0,0.0,798.0,0.0,0.0
3016272,3374,63324324.0,2868,1020458000.0,2950.0,2607.0,921893000.0
3017043,1133,22429628.0,1016,247633915.0,805.0,752.0,184394915.0
3019173,3380,134128267.0,4,8100000.0,2896.0,4.0,8100000.0
3019941,1090,34392238.0,797,1244858335.0,869.0,648.0,985299850.0
3021153,1240,30139159.0,643,597188500.0,1096.0,576.0,552705500.0
3022282,2693,84499609.0,1549,750989000.0,2308.0,1334.0,633256000.0
3022949,1324,31707030.0,550,236439980.0,861.0,366.0,160010980.0
3026075,1121,24410241.0,723,241660000.0,775.0,524.0,163704000.0
3028205,1184,81446277.0,1,2300000.0,1057.0,1.0,2300000.0
3031361,1183,26300745.0,1061,373645000.0,1071.0,982.0,342240000.0
3033152,980,44894397.0,886,367493000.0,735.0,682.0,273468000.0
3035825,1207,26512550.0,84,88363000.0,1038.0,77.0,82653000.0
3036736,3171,50806216.0,0,0.0,2933.0,0.0,0.0
3036910,1217,16937103.0,1077,535013000.0,1065.0,971.0,477644000.0
3038056,1154,31154147.0,720,575177200.0,864.0,540.0,441854000.0
3040184,1620,42420166.0,840,395781001.0,894.0,474.0,227563001.0
3040758,2792,183946475.0,2653,5900761508.0,2170.0,2085.0,4661716500.0
3040886,2188,51940249.0,1511,413842000.0,1858.0,1315.0,336689000.0
3043365,947,122923340.0,7,6788000.0,713.0,6.0,4408000.0
3044652,6527,322004823.0,3958,5594321800.0,6041.0,3706.0,5136151000.0
3045500,1191,28323486.0,885,590428000.0,1013.0,755.0,507092000.0
3045733,10577,149844870.0,7086,4529476010.0,8486.0,6198.0,4066647011.0
3046526,1035,44786624.0,933,621697000.0,709.0,669.0,468735000.0
3048578,1096,15309974.0,0,0.0,831.0,0.0,0.0
3048822,2377,44947145.0,1856,820578999.0,2094.0,1704.0,756514999.0
3049836,1123,74800659.0,488,800024532.0,861.0,390.0,641150814.0
3054009,1077,40545475.0,874,753194245.0,803.0,696.0,596885872.0
3054407,306,142808630.0,281,616351994.0,229.0,216.0,484815995.0
3054968,2002,142442225.0,495,610267000.0,1761.0,433.0,517817000.0
3055329,2830,169096991.0,2442,2487664002.0,2469.0,2188.0,2222264002.0
3055573,4415,51332160.0,1,9500.0,2831.0,1.0,9500.0
3056281,1801,45391353.0,1230,1134976008.0,1402.0,969.0,730408000.0
3057897,7522,183038366.0,0,0.0,5647.0,0.0,0.0
3058026,5884,123567046.0,4991,2822517400.0,5063.0,4583.0,2604636400.0
3058933,993,47762057.0,925,434956000.0,778.0,728.0,350376000.0
3058988,946,74035229.0,770,2692858555.0,672.0,561.0,1997181555.0
3060165,1375,27792886.0,1079,288009954.0,1199.0,973.0,262830953.0
3064095,5453,163915260.0,5019,1691451003.0,5106.0,4894.0,1648373003.0
3064170,2726,55651649.0,1349,1110508000.0,2171.0,1099.0,893647000.0
3065361,957,10977578.0,9,2263000.0,791.0,10.0,2378000.0
3065417,4520,126418680.0,3229,3248832560.0,4209.0,3062.0,3058919413.0
3066114,4484,77213185.0,0,0.0,3876.0,0.0,0.0
3066209,2455,46426057.0,1877,918776000.0,1691.0,1305.0,636650000.0
3066527,1201,29726288.0,876,359937502.0,936.0,716.0,286663502.0
3066924,1112,140377337.0,744,547195000.0,984.0,664.0,476250000.0
3068537,518,143974361.0,161,1349344000.0,215.0,72.0,605947000.0
3069505,1937,139194513.0,1417,2395728737.0,1519.0,1121.0,1838239176.0
3070437,389,117858681.0,1,500000.0,251.0,1.0,500000.0
3070877,4220,79853844.0,3767,1886982800.0,3637.0,3471.0,1741802800.0
3073996,11514,251093485.0,9827,3406935709.0,10435.0,9245.0,3216541709.0
3075124,3085,52738472.0,2132,422643000.0,2840.0,2030.0,401626000.0
3075185,929,117933415.0,471,360525000.0,844.0,429.0,325224000.0
3077512,1099,44564464.0,490,583139963.0,843.0,380.0,411459203.0
3077799,912,18201077.0,823,99245000.0,794.0,772.0,93631000.0
3079028,1144,21907683.0,1,2030000.0,865.0,0.0,0.0
3079485,6810,115655500.0,6517,1174124500.0,4459.0,4291.0,785259500.0
3080321,2729,58721161.0,2426,2070947000.0,2480.0,2228.0,1872507000.0
3080447,3292,61770695.0,977,262227000.0,2916.0,843.0,226368000.0
3082619,2077,31756864.0,0,0.0,1362.0,0.0,0.0
3082913,1580,52359767.0,1401,1381980500.0,1302.0,1220.0,1210109000.0
3084422,967,16239695.0,515,162565002.0,835.0,462.0,151190003.0
3085422,5481,102573555.0,4754,1590238000.0,5319.0,4699.0,1566967000.0
